,r_p_diff,score,sd1,sd2,sd1/sd2,beats_per_sec,label,dom_freq
2942,1,0,182.9084725,259.2533771,0.705520115,1.1,N,0.933333333
2943,3,0.827586207,63.85969953,141.5317485,0.45120406,1,N,1.033333333
2944,6,0.842105263,110.9915029,116.4726551,0.952940437,1.3,N,0.666666667
2945,0,0.266666667,143.827876,205.5976468,0.699559933,1.033333333,N,0.933333333
2946,0,0.956521739,83.5165722,53.71300047,1.554867006,1.291208791,N,2.71978022
2947,1,0.548387097,88.56203796,146.6722221,0.603809206,1.185185185,N,1.185185185
2948,2,0.696969697,55.86441921,32.31786572,1.728592466,1.133333333,N,1.166666667
2949,3,0.823529412,29.9146833,73.82283687,0.405222619,1.166666667,N,0.833333333
2950,4,0.055555556,177.7520758,266.8245621,0.666175836,1.233333333,N,1
2951,0,1,9.481895779,35.97798687,0.263547147,1.1,N,1.133333333
2952,6,0.97826087,22.47083157,15.59483577,1.440914923,1.566666667,N,0.766666667
2953,1,0.975609756,9.567740939,29.9330271,0.319638268,0.976441414,N,3.045567266
2954,0,1,11.13565332,29.76514228,0.374117255,1.066666667,N,3.25
2955,0,0.875,12.92337137,49.92455865,0.258857999,1.1,N,0.666666667
2956,1,0.794117647,112.4621262,78.56417348,1.43146833,1.166666667,A,1.2
2957,9,0.326923077,147.1893683,148.0338916,0.994295068,1.766666667,A,7.566666667
2958,0,0.324324324,211.4131611,182.9794564,1.15539288,1.266666667,A,4.866666667
2959,3,0.985507246,25.06278161,62.2836895,0.40239719,1.166666667,N,1.216666667
2960,0,0.945945946,43.53210978,24.67866186,1.763957464,1.071831516,N,3.328318917
2961,4,1,6.54485271,15.15696408,0.431804989,1.46568954,N,4.497001999
2962,6,0.428571429,118.3926495,109.2430394,1.083754627,2,A,0.818181818
2963,2,0.428571429,272.0007976,209.0534613,1.301106405,1.2,A,0.8
2964,11,0.612903226,40.86533138,112.2721561,0.36398456,1.066666667,N,1.033333333
2965,0,1,6.910404099,8.80751264,0.78460337,1,N,4.166666667
2966,1,0.638888889,118.9789516,123.1350861,0.966247358,1.233333333,A,2.8
2967,0,0.954545455,37.95307987,42.39757344,0.895171039,1.5,N,4.6
2968,1,0.225806452,232.6208169,317.6274314,0.732370047,1.066666667,A,5.033333333
2969,0,0.028571429,212.5148863,255.2931105,0.832434866,1.2,N,1.033333333
2970,0,1,11.50363933,26.29571869,0.43747195,1.2,N,3.7
2971,1,1,10.85566707,17.21462895,0.63060709,1.266666667,N,2.666666667
2972,0,0.90625,47.51508149,60.52540987,0.785043531,1.1,N,1.133333333
2973,1,0.647058824,82.42319023,134.9578492,0.610732838,1.166666667,N,1.133333333
2974,0,1,7.203656295,15.87498348,0.453774097,1.166666667,N,1.2
2975,1,0.742857143,17.56858915,77.85255166,0.225664911,1.2,N,1.2
2976,39,0.012658228,364.9906771,56.95942379,6.407906765,1.69707255,N,0.848536275
2977,0,0.84375,176.5703702,180.1850579,0.979939026,1.1,N,1.266666667
2978,4,0.4,17.36027776,99.89341349,0.173788012,0.866666667,N,0.866666667
2979,1,1,4.285772987,14.93218288,0.287015838,1.134453782,N,1.176470588
2980,2,0.40625,133.0238343,174.965104,0.760287802,1.1,N,0.966666667
2981,0,0.84,14.38422275,21.64796201,0.664460828,0.866666667,N,0.933333333
2982,2,0.178571429,246.6783756,241.5034767,1.021427844,0.966666667,A,1.266666667
2983,0,0.918918919,74.35188068,29.15145106,2.550537897,1.266666667,N,1.3
2984,0,1,8.638927965,14.71665251,0.587017187,1.133333333,N,1.166666667
2985,27,0.785714286,77.23557039,77.72688877,0.993678914,1.9,A,4.033333333
2986,1,0.769230769,13.11284358,39.74854295,0.32989495,0.9,N,0.933333333
2987,5,0.375,17.65233521,93.29364235,0.189212628,1.041241323,N,0.979991833
2988,0,0.80952381,22.24984394,78.63240779,0.282960227,1.337115073,N,1.276337115
2989,28,0.909090909,41.52555746,57.78261172,0.718651446,1.559168443,N,0.719616205
2990,0,1,3.399617961,5.963622152,0.570059248,1.333333333,N,4.233333333
2991,3,0.320754717,219.9084219,212.4295335,1.035206443,0.9,A,0.916666667
2992,0,0.868421053,20.3354308,59.07993812,0.344201965,1.3,N,1.333333333
2993,0,0.84,10.55555556,13.36223719,0.789954212,0.866666667,N,0.9
2994,13,1,7.415734148,40.94555053,0.181112088,1.533333333,N,1.6
2995,0,0.888888889,25.72294606,37.2832328,0.68993336,0.933333333,N,0.966666667
2996,0,0.78125,27.69584401,90.79605803,0.305033551,1.1,N,1.066666667
2997,0,1,11.56819257,23.21387058,0.498331053,1.166666667,N,0.833333333
2998,3,0.333333333,166.5736339,185.7288883,0.896864432,1.233333333,N,1.333333333
2999,14,0.955555556,44.58624575,28.25275164,1.578120472,1.533333333,N,3.166666667
3000,0,1,7.431905729,21.27136351,0.349385488,1.309247597,N,3.927742791
3001,30,1,3.513159831,8.215212227,0.427640788,1.394879839,N,0.70584281
3002,0,0.571428571,22.74837345,85.58304501,0.265804675,1.100782779,N,1.174168297
3003,2,0.764705882,129.0056784,124.8810065,1.033028817,1.166666667,A,1.266666667
3004,0,0.666666667,5.345224838,12.13118019,0.440618699,1.095390233,N,1.163852122
3005,4,0.526315789,173.8700462,185.9139926,0.935217644,1.3,A,2.766666667
3006,1,1,17.24456436,24.87980365,0.69311497,1.573604061,N,1.624365482
3007,1,0.5,67.90156313,141.3780955,0.480283476,1.033333333,N,1.033333333
3008,0,0.918918919,10.88406135,36.96630978,0.294431914,1.266666667,N,1.3
3009,0,0.933333333,21.43886157,32.67381643,0.656148069,1.033333333,N,1.066666667
3010,2,0.9375,48.91551372,69.69077597,0.701893659,1.1,N,0.833333333
3011,16,1,4.603800937,14.35021767,0.320817499,1.333333333,N,2.8
3012,0,1,11.2057494,26.35831441,0.425131487,1.133333333,N,1.166666667
3013,4,0.98630137,12.54142655,56.97172638,0.22013422,1.233333333,N,1.233333333
3014,1,0.921052632,12.40236605,55.19383909,0.224705624,1.3,N,0.866666667
3015,0,1,4.22800654,9.74479078,0.433873506,1.466666667,N,3.033333333
3016,1,0.826086957,81.92739936,147.0673166,0.557074143,1.160493827,N,0.864197531
3017,0,0.935483871,8.729119707,45.41060952,0.192226438,1.066666667,N,0.8
3018,0,1,3.903600292,9.180478154,0.425206642,1.182108626,N,1.24600639
3019,0,1,17.40893921,31.32755148,0.555706986,1.066666667,N,3.3
3020,0,0.942857143,17.19253994,39.44254237,0.435888229,1.2,N,1.233333333
3021,7,0.636363636,101.3191046,140.0749668,0.723320568,1.5,A,1.366666667
3022,2,0.666666667,34.88652121,88.64589671,0.393549194,1.145975443,N,0.982264666
3023,0,0.838709677,19.80397765,54.50427551,0.363347232,1.066666667,N,1.166666667
3024,3,1,4.682283982,14.20085811,0.329718384,1.533333333,N,3.2
3025,0,1,6.576535474,37.40769272,0.175807033,1.466666667,N,3.066666667
3026,0,1,11.89332784,32.08167016,0.370720345,1.233333333,N,1.3
3027,0,1,7.040536982,4.991602926,1.410476171,1.233333333,N,2.5
3028,0,1,8.795541182,23.63806756,0.372092226,1.1,N,1.133333333
3029,1,1,13.8991498,38.87405182,0.35754312,1.333333333,N,1.366666667
3030,0,0.322580645,231.1757388,258.6706281,0.893706953,1.066666667,A,1.2
3031,1,0,182.156765,264.4333966,0.688856881,1,N,0.733333333
3032,1,0.730769231,216.4539263,250.202478,0.865115038,0.9,N,0.866666667
3033,0,1,10.23990653,20.35052531,0.503176521,1.133333333,N,1.166666667
3034,0,1,11.99478149,11.00721828,1.089719599,1.084099869,N,5.535479632
3035,2,1,8.824331542,19.38638156,0.45518198,1.033333333,N,3.166666667
3036,1,0.8,31.94341222,40.45166234,0.789668715,0.816820451,N,0.839509908
3037,0,0.944444444,18.10526038,47.35469481,0.382332955,1.233333333,N,1.266666667
3038,0,1,2.4475099,2.880747697,0.849609253,1.333333333,N,4.2
3039,0,1,6.469102622,10.2252599,0.632658992,1.2,N,1.233333333
3040,0,0.933333333,36.97327934,39.40936644,0.938185073,1.093345874,N,1.128615095
3041,2,0.09375,228.3921845,358.5916073,0.636914473,1.1,N,1.033333333
3042,26,0.980769231,8.46424155,45.53623431,0.18587926,1.60443996,N,1.75580222
3043,1,1,9.855609706,22.36629214,0.440645667,1.033333333,N,1.066666667
3044,3,1,10.49744681,19.39933145,0.541124154,1.216666667,N,1.25
3045,0,0.911764706,29.08687542,44.2625986,0.65714342,1.266280753,N,1.302460203
3046,3,0.4,93.01819568,157.0477988,0.59229226,1.033333333,N,1
3047,0,1,17.77094315,34.07091966,0.521586835,1.2,N,1.233333333
3048,0,0.5,88.76138629,177.7731784,0.499295716,1.033333333,N,1.066666667
3049,7,0.295774648,235.5367898,181.8159874,1.295467979,1.2,A,1.266666667
3050,0,0.945945946,47.68599424,102.6111429,0.464725301,1.266666667,N,1.266666667
3051,3,0.548387097,99.65111981,141.9238189,0.702145141,1.066666667,N,1.1
3052,1,0.970149254,47.42019486,78.96991564,0.600484304,1.331940454,N,1.351527814
3053,10,0.975,22.50786179,20.56315051,1.094572633,1.219512195,N,2.58774539
3054,0,1,6.544132688,29.52081348,0.221678603,1.15,N,1.15
3055,1,1,22.13113848,36.01875952,0.614433667,1.00345635,N,3.077266139
3056,2,0.954545455,30.4300842,63.93699576,0.475938599,1.307126259,N,2.643299768
3057,0,0.96969697,25.03112212,30.72890184,0.81457913,1.133333333,N,1.166666667
3058,1,0.21875,303.1071796,241.3032839,1.256125382,1.1,A,3.566666667
3059,0,0.851851852,9.452465944,30.52197665,0.309693768,0.933333333,N,3
3060,0,1,4.465823148,7.96994136,0.56033325,1.133333333,N,1.166666667
3061,1,0.206896552,140.4201866,179.4728044,0.782403702,1,N,0.966666667
3062,3,0.515151515,228.5248114,212.9386302,1.073195649,1.133333333,N,0.833333333
3063,2,0.851851852,17.01799334,70.75993993,0.240503219,1.400933956,N,2.951967979
3064,0,1,8.740073735,25.57498507,0.341743063,1.026776726,N,1.056976042
3065,0,0.945945946,27.64567353,37.12789781,0.744606486,1.266666667,N,2.633333333
3066,0,0.71875,15.58694783,74.12705451,0.210273401,1.015801354,N,1.108146932
3067,1,0.619047619,16.25491379,60.35588897,0.269317776,1.145833333,N,1.197916667
3068,1,0.928571429,19.17041871,28.65527575,0.669001369,0.966666667,N,1.033333333
3069,0,0.8,7.330859199,14.30157849,0.512590915,1.258521238,N,0.865233351
3070,2,1,4.345112196,6.048691319,0.718355751,0.9,N,0.933333333
3071,0,0.942857143,8.017965698,29.59623523,0.270911676,1.2,N,1.233333333
3072,0,0.972222222,16.04330873,40.30664772,0.398031333,1.233333333,N,1.266666667
3073,7,0.904761905,56.24748542,74.93221508,0.750644904,1.416666667,N,1.05
3074,4,0.892857143,156.4757409,175.479927,0.891701653,1.189813526,N,0.667965488
3075,0,0.933333333,15.33136867,30.01981114,0.510708365,1.033333333,N,1.066666667
3076,0,1,7.039747105,14.62912335,0.481214557,1.366666667,N,0.733333333
3077,0,0.918918919,65.26208112,125.1702544,0.521386502,1.016042781,N,3.101604278
3078,0,0.066666667,248.8006639,333.5814574,0.745846804,1.033333333,N,0.9
3079,0,0.939393939,22.25256988,36.94313092,0.602346616,1.133333333,N,1.2
3080,0,0.935483871,83.35718177,138.5385804,0.601689302,1.066666667,N,1.1
3081,0,1,6.781336673,17.22064472,0.393791103,1.269806816,N,1.302365965
3082,4,0.75,74.51891929,102.782968,0.725012332,1.766666667,A,0.8
3083,5,1,12.01171008,14.27142142,0.841661789,1.233333333,N,2.566666667
3084,1,0.733333333,50.78821185,133.6495458,0.380010359,1.033333333,N,1
3085,0,1,5.350804716,11.14590109,0.48006928,1.465614431,N,4.565952649
3086,0,0,181.3784968,234.1460908,0.774638159,1.163391934,N,1.085832472
3087,0,0.033333333,111.1180999,297.1261478,0.373976174,1.033333333,N,0.966666667
3088,4,0.148148148,212.3594984,236.7348049,0.897035391,0.933333333,N,0.866666667
3089,0,0.771428571,43.85477239,93.50916458,0.46898903,1.2,N,0.866666667
3090,12,0.25,335.1521535,313.7348997,1.068265449,1.233333333,N,0.9
3091,0,0.973333333,33.29717116,36.35200721,0.915965134,1.266666667,N,1.266666667
3092,5,0.75,71.30993322,125.198183,0.569576423,1.233333333,N,1.2
3093,0,0.970588235,24.06564332,34.25553219,0.702533044,1.166666667,N,2.433333333
3094,1,0.886792453,18.89813823,70.14231038,0.269425659,1.335972291,N,1.261751608
3095,4,0.388888889,242.191375,230.8141363,1.049291776,1.233333333,A,0.966666667
3096,16,0.635416667,205.6072929,212.3704841,0.968153808,1.616666667,A,4.166666667
3097,2,0.973684211,14.44534969,39.36514295,0.366957887,1.187094156,N,1.247970779
3098,1,0.666666667,28.72710477,53.34226996,0.538542975,0.933333333,N,1
3099,3,0.722222222,132.5300633,92.74131971,1.429029302,1.233333333,A,4.166666667
3100,1,0.333333333,106.5760216,165.3658308,0.644486356,0.933333333,N,0.933333333
3101,0,0.413793103,90.5786935,172.5317308,0.524997304,1,N,1
3102,0,0.846153846,13.11352144,16.85229955,0.778144336,0.856780199,N,3.649248995
3103,4,0.615384615,139.0630072,142.8540922,0.973461838,2.037037037,A,0.617283951
3104,0,1,10.7556968,28.08922622,0.382911822,1.132975552,N,1.192605844
3105,0,0.0625,251.5769205,334.9121127,0.751172952,1.1,N,0.633333333
3106,5,0.944444444,76.52634304,64.14460704,1.19302848,1.233333333,N,1.066666667
3107,0,0.5,13.23783563,24.25514765,0.545774275,1.057121662,N,1.168397626
3108,0,0.774193548,38.86062465,55.64681394,0.698344108,1.066666667,N,0.6
3109,0,0.96875,13.60501904,31.85246804,0.427126056,1.1,N,1.166666667
3110,1,1,14.30389513,42.9595356,0.332962052,1.333333333,N,4.266666667
3111,0,0.8,50.90591655,54.87539784,0.927663736,1.103988604,N,2.35042735
3112,0,0.888888889,31.63424764,71.80838701,0.440536948,1.233333333,N,1.266666667
3113,1,0.857142857,21.49105789,31.81091254,0.675587595,0.966666667,N,1.033333333
3114,0,0.903225806,21.16892668,37.0651745,0.571127129,0.93988643,N,0.969257881
3115,2,0.827586207,152.9997434,90.99393684,1.681427892,1,N,1.033333333
3116,0,0.857142857,20.19150805,35.41790054,0.570093307,0.966666667,N,4
3117,34,0.853333333,96.01534943,73.46599661,1.306935914,1.887729757,A,3.999006458
3118,6,0.925,41.47008195,51.13018825,0.811068439,1.366666667,N,1.433333333
3119,1,0.481481481,116.4415975,156.4279099,0.744378657,1.069246436,N,1.107433809
3120,1,1,3.311602131,12.292491,0.269400411,1.6,N,4.966666667
3121,0,0.724137931,97.6084126,147.5407578,0.661569142,1.126690035,N,1.089133701
3122,0,0.866666667,20.66281784,40.75778438,0.50696617,1.033333333,N,1.066666667
3123,1,0.961538462,20.36903969,17.40395868,1.170368194,0.9,N,3.8
3124,0,0.857142857,33.98497983,56.93555177,0.596902617,1.2,N,1.233333333
3125,0,1,6.060948926,26.30267732,0.230430874,1.45,N,1.483333333
3126,0,0.689655172,31.03685816,109.5138129,0.283405877,1,N,1.033333333
3127,28,0.5,139.183492,139.9156705,0.994767002,2.166666667,A,0.666666667
3128,2,0.75,32.5357248,83.00511495,0.391972529,0.966666667,N,1
3129,2,0.9375,23.94133772,40.56928116,0.59013463,1.1,N,1.133333333
3130,2,0.076923077,189.8182991,272.277734,0.697149548,0.9,N,0.633333333
3131,45,0.78125,117.274628,91.25313857,1.285157199,2.166666667,A,0.733333333
3132,0,1,3.130905806,13.39902892,0.23366662,1.533333333,N,1.6
3133,1,0.647058824,161.4469126,204.5106842,0.789430211,1.166666667,A,2.866666667
3134,1,0.862068966,28.9570945,40.5436238,0.714220679,1,N,1.066666667
3135,4,0.266666667,145.6061885,151.943662,0.958290636,1.373783629,A,0.858614768
3136,8,0.875,24.04618185,53.73880994,0.447463981,1.550227367,N,0.868127325
3137,3,1,12.89104388,23.28367732,0.553651543,1.066666667,N,1.1
3138,0,1,8.46351602,35.41543691,0.238978162,1.2,N,1.233333333
3139,0,1,6.829400787,22.09441573,0.309100764,1.07827476,N,1.108226837
3140,0,0.852941176,41.07833802,89.90131651,0.456926991,1.166666667,N,1.266666667
3141,2,1,7.863730535,11.98532626,0.656113181,1.135933359,N,1.192730027
3142,1,0.47826087,169.0917237,100.8103075,1.677325741,0.8,N,0.833333333
3143,17,0.744680851,99.78443738,105.990257,0.94144915,1.6,A,0.766666667
3144,1,0.15625,283.5552908,236.8318332,1.197285377,1.083333333,A,3.966666667
3145,0,0.655172414,89.35552826,150.6793008,0.593017938,1,N,1.066666667
3146,2,1,14.42097118,18.82623391,0.766004037,1.133333333,N,1.2
3147,1,0.7,16.69065679,44.88657433,0.371840735,1.022727273,N,0.779220779
3148,6,1,6.91616464,30.30401514,0.228226016,1.4,N,3.033333333
3149,0,0.785714286,27.74263895,41.35728763,0.67080412,0.966666667,N,3.1
3150,0,0.935483871,18.60306625,36.7923771,0.505622842,1.066666667,N,1.1
3151,0,0.375,203.7103972,191.1285522,1.065829228,1.086956522,A,0.767263427
3152,3,0.733333333,140.7357561,182.9137634,0.769410423,1.033333333,A,2.266666667
3153,5,1,5.025227851,10.86356182,0.462576449,1.266666667,N,0.833333333
3154,0,0.820512821,120.6853697,60.35419208,1.999618676,1.333333333,N,1.366666667
3155,2,1,8.210858581,17.59469696,0.466666667,1.1,N,0.833333333
3156,0,1,9.116529554,30.95807171,0.29447989,1.243998254,N,3.884766478
3157,0,0.909090909,11.42195576,21.48552103,0.531611765,1.093502377,N,0.808240887
3158,0,0.571428571,27.97295321,73.21306426,0.382075979,1.048617731,N,1.096282173
3159,3,0.28125,117.2700812,189.6530353,0.618340123,1.1,N,0.633333333
3160,6,0.675675676,78.1495469,111.4067633,0.701479377,1.266666667,A,0.9
3161,1,0.692307692,128.3116715,111.3089286,1.152752731,1.333333333,N,1
3162,0,0.96969697,8.410772998,41.65983017,0.201891678,1.133333333,N,1.133333333
3163,0,0.75,34.69191074,36.40768942,0.952873178,0.833333333,N,1.066666667
3164,1,1,6.937416094,11.27654618,0.615207527,1.166666667,N,2.433333333
3165,1,0.666666667,91.24279545,101.8467344,0.895883368,1.033333333,N,0.766666667
3166,1,0.975,28.67416279,18.87244518,1.519366596,1.366666667,N,4.266666667
3167,1,0.066666667,116.3129227,238.1580626,0.488385409,1.033333333,N,0.966666667
3168,2,0.942857143,27.49165404,44.41344195,0.618993999,1.2,N,1.3
3169,2,1,14.99699729,31.73600837,0.472554617,1.116666667,N,1.133333333
3170,0,1,24.37446201,30.6796988,0.79448179,1.228005865,N,1.246334311
3171,6,0.85,17.75063674,66.79431129,0.265750726,1.366666667,N,0.566666667
3172,0,0.973684211,31.73397048,41.77208481,0.759693241,1.3,N,1.033333333
3173,0,0.833333333,38.97531052,57.62243201,0.676391279,1.233333333,N,3.9
3174,1,0.421052632,20.38551625,83.53391498,0.244038799,1.050052503,N,0.525026251
3175,0,0.888888889,56.34458286,74.6984869,0.754293496,1.233333333,N,0.933333333
3176,1,0.926829268,8.019940426,50.11860932,0.160019213,1.4,N,2.966666667
3177,0,0.928571429,11.36607337,25.87413993,0.439283138,0.966666667,N,1
3178,1,0.222222222,154.2848713,222.4398692,0.693602598,0.933333333,N,0.933333333
3179,0,0.882352941,24.46989242,56.86375277,0.430324965,1.166666667,N,1.166666667
3180,0,1,10.28892362,13.81375213,0.744831927,1.1,N,3.433333333
3181,0,0.555555556,23.87974486,76.86674659,0.310664181,1.082415496,N,1.082415496
3182,0,0.379310345,102.3481052,158.0135286,0.647717357,1,N,1
3183,2,1,6.242965863,21.01219517,0.297111549,1.161369193,N,3.606356968
3184,0,1,8.997942152,28.40405118,0.316783761,1.066666667,N,2.233333333
3185,1,0.151515152,124.104234,184.3059987,0.673359711,1.133333333,N,3.2
3186,1,0.5,40.798839,78.11943742,0.522262325,0.833333333,N,0.833333333
3187,0,1,9.542970144,23.25356194,0.410387457,1.466666667,N,1.533333333
3188,0,0.538461538,57.34446221,94.80222265,0.604885208,1.041150223,N,0.818046604
3189,0,0.846153846,16.22782247,32.5166624,0.499061751,0.9,N,2.866666667
3190,0,0.782608696,225.0498618,212.3065478,1.060023179,1.156069364,N,0.770712909
3191,0,0.714285714,69.90022651,85.98861359,0.81290096,1.275608813,A,1.333591032
3192,2,1,5.553287519,7.178956398,0.773550808,1.233333333,N,1.266666667
3193,0,0.48,22.67230833,150.3634678,0.150783356,0.866666667,N,0.833333333
3194,0,1,3.464101615,13.1811313,0.26280761,0.9,N,1.9
3195,1,0.965517241,18.53170355,63.63315177,0.291227183,1,N,1.033333333
3196,0,0.891891892,22.27847818,57.85992498,0.385041601,1.266666667,N,0.733333333
3197,2,0.96875,35.70944915,23.20812748,1.538661367,1.211453744,N,1.248164464
3198,0,0.714285714,14.74972002,68.95052491,0.213917444,1.309662398,N,4.627473807
3199,1,0.896551724,13.50652819,26.787037,0.50421882,1,N,1.033333333
3200,0,1,9.102865049,20.31906355,0.447996288,1.292831617,N,4.004624764
3201,38,0.716666667,107.3602576,48.16691509,2.228921187,2.033333333,A,5.033333333
3202,9,0.966666667,80.05984352,81.5948668,0.981187257,2.245292129,A,1.158860454
3203,2,0.424242424,145.5935342,147.743131,0.985450445,1.133333333,N,0.8
3204,1,1,8.447517045,32.03838401,0.263668637,1.2,N,2.483333333
3205,1,0.703703704,18.21325207,69.59897337,0.261688516,0.933333333,N,0.966666667
3206,0,0.548387097,66.21606981,147.6782455,0.448380664,1.066666667,N,1.133333333
3207,6,0.787878788,29.88367203,73.23012979,0.408078917,1.133333333,N,0.7
3208,1,0.810810811,83.11638427,60.56178471,1.372422967,1.266666667,N,1.333333333
3209,6,0,278.9569953,107.1195229,2.604165775,1.333333333,A,1.066666667
3210,1,0,193.557817,236.0123745,0.82011724,0.933333333,N,0.9
3211,5,0.441176471,237.7130607,203.2658064,1.169469007,1.166666667,A,1.366666667
3212,1,1,7.993982799,16.33316944,0.48943243,1.433333333,N,7.333333333
